text,year,month,day,hour,minute,second,week_name,week_num,num_of_day,num_of_week
"恐るべし(；´Д`A RT    : RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""265648470"" dir=""ltr"" href=""https://twitter.com/raou_tuber"">@raou_tuber :      仙台  25人待ち。恐るべし(^_^;)",2012,12,12,19,22,20,Wed,3,347,50
    仙台 待ち9 1208 うまかった…格別に…一つの旅が終わった（爆,2012,12,12,12,9,53,Wed,3,347,50
    仙台 シャッター前11。 本日ついに38店舗制覇ｗｗｗｗｗ感無量！,2012,12,12,11,24,12,Wed,3,347,50
   1802 仙台 10,2012,12,9,18,3,6,Sun,0,344,50
   1736 仙台 10,2012,12,9,17,36,37,Sun,0,344,50
    仙台  16人ほど 雪降りのため傘持ってきたほうがいいよ。寒いよ。,2012,12,9,11,11,16,Sun,0,344,50
    仙台 店20人待ち、小、大のみ,2012,12,8,13,43,17,Sat,6,343,49
   1353 仙台 10,2012,12,7,13,54,2,Fri,5,342,49
    仙台 二郎28人待ち,2012,12,6,19,46,14,Thu,4,341,49
    仙台 二郎 待ち7人,2012,12,6,17,16,22,Thu,4,341,49
    仙台 待ちなしです！,2012,12,6,12,36,34,Thu,4,341,49
  仙台 シャッター待ち14人 1125,2012,11,30,11,25,18,Fri,5,335,48
  仙台 13人待ち 豚売り切れ 2037,2012,11,28,20,37,18,Wed,3,333,48
   ラーメン二郎 仙台 店15人待ちくらい,2012,11,28,12,25,9,Wed,3,333,48
   1351 仙台 5,2012,11,27,13,52,10,Tue,2,332,48
    仙台 。32人待ち。休日だからって並ぶなぁ,2012,11,25,11,54,41,Sun,0,330,48
    仙台 10人、1930、邪魔になるので、歩道の真ん中側にふくらまないで並びましょう,2012,11,22,19,31,17,Thu,4,327,47
  仙台 12人待ち 1721,2012,11,21,17,21,16,Wed,3,326,47
    仙台  空席５ 1940,2012,11,17,19,41,58,Sat,6,322,46
    仙台  開店着席後 並び10人ほど。結構寒いです。,2012,11,17,11,37,53,Sat,6,322,46
   1735 仙台 2,2012,11,16,17,36,12,Fri,5,321,46
   1815 仙台 0,2012,11,13,18,16,4,Tue,2,318,46
   1802 仙台 5,2012,11,13,18,2,22,Tue,2,318,46
   1745 仙台 10,2012,11,13,17,45,58,Tue,2,318,46
    仙台 二郎13人待ち、未就学児連れ夫婦いるが正気か。,2012,11,10,14,33,37,Sat,6,315,45
    仙台  開店時待ち 30人ほど。不動産屋さん前まで。,2012,11,10,11,36,24,Sat,6,315,45
   1841 仙台 15,2012,11,8,18,41,39,Thu,4,313,45
    仙台 二郎30人待ちくらい 限定キムチ,2012,11,7,19,18,44,Wed,3,312,45
    仙台 二郎22人待ち,2012,11,6,19,38,10,Tue,2,311,45
   1936 仙台 並び20くらいに増強(´Д` ),2012,11,6,19,36,36,Tue,2,311,45
    仙台  並び15人ほど。雨は今は降ってません。,2012,11,6,19,31,29,Tue,2,311,45
    仙台 、雨、待ちなし。,2012,11,6,13,22,13,Tue,2,311,45
    仙台 。ガスが調子悪いとかで、開店が20分ほど遅れるとのことで、開店前行列が50人規模、横断歩道を越えそうな勢い。ってか、臨休とかになんないよね(--;),2012,11,4,11,46,16,Sun,0,309,45
    仙台 、開店前で20人オーバー。土日のこの時間は混むな、当たり前だけど。,2012,11,4,11,19,46,Sun,0,309,45
    仙台  開店20分前 8人ほど。,2012,11,3,11,12,1,Sat,6,308,44
"仙台 の方、チャンス！ RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""374290434"" dir=""ltr"" href=""https://twitter.com/yukirenshu"">@yukirenshu :      仙台 店並び0人1940",2012,10,31,19,57,34,Wed,3,305,44
    仙台 店並び0人1940,2012,10,31,19,45,24,Wed,3,305,44
    仙台  約20人ほど。昼の部臨休だつたので込んでるね。,2012,10,30,20,29,16,Tue,2,304,44
    仙台 二郎22人待ち,2012,10,30,17,54,48,Tue,2,304,44
    仙台  開店30分前 10人ほど,2012,10,27,11,5,8,Sat,6,301,43
   1927 仙台 10人,2012,10,24,19,27,39,Wed,3,298,43
    仙台  12人ほど並び。開店一周年おめでとうございます！,2012,10,23,20,34,30,Tue,2,297,43
     昨日は 仙台 二郎 初めて食べたが、美味しかった！ 正直期待してなかったので嬉しい驚き！ 夜にならないと胃の調子が上がらない為、スープを残したのが悔やまれる。この一杯に遠征する価値あり☆☆☆,2012,10,21,13,24,48,Sun,0,295,43
    仙台 の並びはどんなもんでしょうか。,2012,10,21,11,50,2,Sun,0,295,43
   1935 仙台 35くらい,2012,10,20,19,35,41,Sat,6,294,42
   1928 仙台 25人くらい,2012,10,20,19,28,58,Sat,6,294,42
    仙台 は並びどうですか？,2012,10,20,17,12,5,Sat,6,294,42
    仙台  30人ほど待ち,2012,10,20,14,16,48,Sat,6,294,42
    仙台 二郎初食します。 仙台 の皆様よろしくお願いします。17人待ち 1106,2012,10,20,11,6,45,Sat,6,294,42
   20時07分、 仙台 ならび35人くらい,2012,10,19,20,7,28,Fri,5,293,42
   戦国時代に二郎があったら各大名の勢力図変わってた気がする｡当時｢金山あるから･温泉あるから｣という理由でその地を欲しがった様に､｢ 仙台 美味じゃから伊達から奪え｣とか｢何としても今宵中に品川を奪い還すんじゃ!｣とか｡で､どの大名もｽﾙｰの荻窪(笑),2012,10,17,20,7,7,Wed,3,291,42
   19時46分、 仙台 ならび0に,2012,10,17,19,46,30,Wed,3,291,42
   19時42分、 仙台 ならび6人,2012,10,17,19,43,8,Wed,3,291,42
    仙台  約25人待ち 不動産屋前まで。,2012,10,16,18,21,9,Tue,2,290,42
    仙台 店、１９時３０分までの営業と連絡ありました。,2012,10,14,18,1,51,Sun,0,288,42
"    仙台 店旨かったワ☆現在20くらいの待ち～  <a class=""twitter-timeline-link"" data-expanded-url=""http://p.twipple.jp/08TcP"" dir=""ltr"" href=""http://t.co/IEPiL8Pj"" rel=""nofollow noopener"" target=""_blank"" title=""http://p.twipple.jp/08TcP""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">p.twipple.jp/08TcP</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span>",2012,10,13,13,34,21,Sat,6,287,41
    仙台 店25ちょい,2012,10,13,12,44,23,Sat,6,287,41
    仙台  シャッター待ち 20人ほど。いい天気です。,2012,10,13,11,22,13,Sat,6,287,41
    仙台 店、18時51分現在ならび35人くらい…orz,2012,10,10,18,51,27,Wed,3,284,41
"    <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""375444301"" dir=""ltr"" href=""https://twitter.com/iououa"">@iououa  結構いますね。路駐チャリもですがぶっ飛ばして走る中坊、高校生のチャリも危ない(>_<) 仙台 二郎のチャーシュー、少しシナイ（堅い）ですよ。",2012,10,9,20,42,57,Tue,2,283,41
    仙台  18名ほど待ち 路駐のチャリが邪魔くさ(；´Д｀),2012,10,9,20,20,45,Tue,2,283,41
    仙台 二郎待機何人ですか？,2012,10,7,13,12,12,Sun,0,281,41
"    <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""778826305118679050"" dir=""ltr"" href=""https://twitter.com/K_nagare"">@k_nagare  滅多にない現象ですね。でも 仙台 店は回転がうまいと思います。",2012,10,6,20,25,9,Sat,6,280,40
    仙台 、20時13分現在待ちゼロ！土曜日夜でこれはめずらしい♪,2012,10,6,20,13,55,Sat,6,280,40
   現在 仙台 二郎13人待ち,2012,10,4,16,21,55,Thu,4,278,40
    仙台 並び25くらいに(´Д` ),2012,10,3,20,22,45,Wed,3,277,40
    仙台 並び5人くらいです,2012,10,3,20,7,14,Wed,3,277,40
    仙台 店から入電。 つけ麺夜から再開します。   仙台 市内だいぶ寒くなってまいりました。風邪などひかれませんよう、ニンニク、ショウガ、カロリーの摂取にラーメン二郎いかがでしょうか？ 御来店お待ちしております！,2012,10,3,16,2,58,Wed,3,277,40
    仙台 店より入電。ラーメン二郎 仙台 店です。10月8日は祝日ですがお休みです。以前メルマガでもお伝えしましたが月曜日は食材の都合上基本的にはお休みです。つけ麺ですが材料の都合でお休みしてます。材料入り次第再開します。再開後他の材料がなくなり次第今年は終了です。,2012,10,2,18,7,4,Tue,2,276,40
"だって奇跡のぢろりあん♪(謎 RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15519757"" dir=""ltr"" href=""https://twitter.com/drhirame"">@drhirame : 関東地方の二郎(   )が早仕舞する中、 仙台 店だけが通常営業ということで、二郎を食いたい人はいまから 仙台 に行くといいのでは…と一瞬だけ思った",2012,9,30,20,27,37,Sun,0,274,40
関東地方の二郎(   )が早仕舞する中、 仙台 店だけが通常営業ということで、二郎を食いたい人はいまから 仙台 に行くといいのでは…と一瞬だけ思った,2012,9,30,16,25,44,Sun,0,274,40
    仙台 店からです。 台風まだまだ来ないみたいなので、通常の日曜日営業となります。  この時間暇ですので、お客様の御来店お待ちしております。,2012,9,30,16,17,1,Sun,0,274,40
    仙台 店からメルマガきました。客席に風雨が入り込む程ひどい場合、早期閉店の可能性がございます。(17時30分から18時) 御来店予定のお客様はお早めにお越し下さいませ。との事です。,2012,9,30,11,39,21,Sun,0,274,40
    仙台 店実食中ら。美味い。,2012,9,28,18,52,40,Fri,5,272,39
    仙台 店、１６人待ち。一気に増えたＷ,2012,9,28,18,25,58,Fri,5,272,39
   これから 仙台 店に向かうなうです。,2012,9,28,18,7,22,Fri,5,272,39
   お疲れ様です。 仙台 店の普段の状況を教えて下さいm(__)m,2012,9,27,12,3,13,Thu,4,271,39
   どなたか 仙台 店の情報下さいm(__)m,2012,9,26,12,2,10,Wed,3,270,39
   無知ですみません。 仙台 店は普段はどんな感じの混み具合ですか？,2012,9,26,11,6,10,Wed,3,270,39
    仙台 店 現在 待ち1人,2012,9,23,15,27,13,Sun,0,267,39
    仙台 待ち11名。,2012,9,18,12,49,43,Tue,2,262,38
.     13:30 仙台 店20人待ちくらい。,2012,9,15,13,30,4,Sat,6,259,37
    仙台  12人ほど。,2012,9,12,20,33,32,Wed,3,256,37
    仙台 もうすぐ閉店 待ちなし,2012,9,11,20,36,2,Tue,2,255,37
    仙台 店20人以上待ち。,2012,9,9,18,33,58,Sun,0,253,37
   \u3000今週、 仙台 店に行く予定ですが！まだ、つけ麺やってますか？？知ってる人がいたら教えてください。お願いします。,2012,9,9,13,39,36,Sun,0,253,37
    仙台 開店前、40人近くまで増加,2012,9,8,11,13,18,Sat,6,252,36
    仙台 開店前40人くらい,2012,9,2,11,28,14,Sun,0,246,36
    仙台  シャッター25越え不動産屋前まできてる,2012,9,1,11,23,23,Sat,6,245,35
    仙台 開店前待ち16人,2012,9,1,10,57,4,Sat,6,245,35
    仙台 12人待ち,2012,8,31,19,57,53,Fri,5,244,35
    仙台 待ち14人。,2012,8,31,11,51,30,Fri,5,244,35
    仙台  13人ほど待ち 流れはいい感じ。,2012,8,30,20,21,34,Thu,4,243,35
    仙台 二郎10人待ち,2012,8,29,18,32,11,Wed,3,242,35
    仙台 5人まち。新人客多し。,2012,8,29,12,40,42,Wed,3,242,35
    仙台  つけ麺再開したみたい,2012,8,26,11,36,3,Sun,0,239,35
    仙台 待ち16 11:14,2012,8,26,11,14,38,Sun,0,239,35
    仙台  晴れ 開店前 15人ほど,2012,8,26,11,12,33,Sun,0,239,35
    仙台 店約十人待ち\u3000あと釣りレバーが故障中（時間が経てばお釣りはでる）,2012,8,22,20,21,50,Wed,3,235,34
"行く気無くなるわｗｗｗ RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""121740790"" dir=""ltr"" href=""https://twitter.com/cladonica"">@cladonica :      仙台 、40人待ち。",2012,8,21,14,41,56,Tue,2,234,34
    仙台 店、だいたい20人待ち。,2012,8,21,13,15,45,Tue,2,234,34
    仙台  不動産屋前まで 約30人か。暑いよ。,2012,8,21,12,1,14,Tue,2,234,34
    仙台 、40人待ち。,2012,8,21,11,58,9,Tue,2,234,34
    仙台  開店前 15人ほど,2012,8,21,11,0,58,Tue,2,234,34
    仙台  約30人待ち、不動産屋越えるくらい。,2012,8,12,12,4,57,Sun,0,225,33
    仙台 店。つけ麺は昨日で終了とのこと。,2012,8,12,11,29,40,Sun,0,225,33
    仙台  夜に麺と豚の販売をするそうです。詳細はメルマガで。明日から来週月曜まで8連休です。,2012,8,12,11,6,42,Sun,0,225,33
    仙台  10人くらい,2012,8,12,11,1,43,Sun,0,225,33
仙台 なう。開店前なのに17人って？平日なのに？夏休みだから？  ,2012,8,10,11,22,19,Fri,5,223,32
    仙台 二郎メルマガより。 「店内にジョジョ展のチケットが一枚落ちてました！ プレミアチケットになってるので、お心当たりのある方店員にお申し付けください」とのことです。,2012,8,8,21,49,34,Wed,3,221,32
   店内にジョジョ展のチケットが一枚落ちてました！ プレミアチケットになってるので、お心当たりのある方店員にお申し付けください。 ( 仙台 店メルマガより転載),2012,8,8,21,47,25,Wed,3,221,32
""" <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""408828626"" dir=""ltr"" href=""https://twitter.com/lucky_land18"">@lucky_land18 :      仙台 二郎 待ち16 1154""",2012,8,8,12,8,44,Wed,3,221,32
    仙台 二郎 待ち16 1154,2012,8,8,11,54,51,Wed,3,221,32
    仙台  空き1,2012,8,7,17,53,41,Tue,2,220,32
仙台 遠征のメイン目的、 仙台 二郎着。開店待ち7人   ,2012,8,5,10,54,52,Sun,0,218,32
    仙台  15人くらいの待ち,2012,8,4,11,14,29,Sat,6,217,31
    仙台 店、茨城守谷店、栃木街道店の夏季休業の日程わかる方いますか？,2012,7,30,10,6,34,Mon,1,212,31
    仙台 店、茨城守谷店、栃木街道店の夏季休業の日程ってわかりますか？,2012,7,29,15,42,34,Sun,0,211,31
    仙台 量多い＿|￣|○ 味はなんかのぺっとした感じかな、味のキレがないというか、豚さん柔らかく生姜トッピング美味しかった,2012,7,29,14,2,4,Sun,0,211,31
    仙台 二郎14人待ち。暑い！,2012,7,29,12,59,46,Sun,0,211,31
   あー遠い 仙台 二郎到着,2012,7,29,12,52,43,Sun,0,211,31
    仙台 やってますか？,2012,7,29,12,9,2,Sun,0,211,31
    仙台 二郎30人待ち。こんなに並んでるのは久々,2012,7,25,18,34,42,Wed,3,207,30
    仙台 、夜の部、休みかも!? 体調を早く良くして、ぜひ開いて欲しい。,2012,7,24,12,38,42,Tue,2,206,30
   二郎 仙台 店約40人待ち,2012,7,18,20,8,42,Wed,3,200,29
   全店舗制覇まであと4店（ 仙台 ・栃木・大久保・松戸）、今年中にいけるかな？\u3000 仙台 どうしよう(；´Д｀),2012,7,14,15,27,22,Sat,6,196,28
    仙台  すぐ入れます,2012,7,6,12,32,57,Fri,5,188,27
   うぉー、 仙台 でつけ麺始めてるやないの。どやさ。でも、心の準備をしてなかったから、当初通りに、小に生卵で。,2012,7,5,20,8,45,Thu,4,187,27
"ぐぬぬ……食いたい！RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""70360798"" dir=""ltr"" href=""https://twitter.com/dj_XAVIL"">@dj_xavil : 多分今日から 仙台 二郎つけめん始まってました、夜のみだそうです。とりあえず暑い内はやるとのこと   ",2012,7,4,18,30,25,Wed,3,186,27
    仙台 待ち12。,2012,6,29,13,5,5,Fri,5,181,26
    仙台 10人ちょっと,2012,6,24,18,46,39,Sun,0,176,26
    仙台 二郎待ち30人くらい。1733,2012,6,23,17,33,24,Sat,6,175,25
"仙台 二郎！      <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E4%BA%8C%E9%83%8E%E7%B7%8F%E9%81%B8%E6%8C%99?src=hash"">#ラーメン二郎総選挙",2012,6,6,22,10,46,Wed,3,158,23
"    仙台   <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""https://twitter.com/hashtag/%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E4%BA%8C%E9%83%8E%E7%B7%8F%E9%81%B8%E6%8C%99?src=hash"">#ラーメン二郎総選挙",2012,6,6,21,50,9,Wed,3,158,23
仙台 店約二十人並び   ,2012,6,1,20,19,27,Fri,5,153,22
    仙台  空席2 17:07,2012,5,23,17,8,11,Wed,3,144,21
    仙台 、11人待ち。平日の夕方、雨。こんなもんか？普段は決してつぶやきませんがぁ～,2012,5,22,17,39,58,Tue,2,143,21
    仙台 16人,2012,5,20,18,2,17,Sun,0,141,21
    仙台 25-30 1900,2012,5,12,19,1,3,Sat,6,133,19
  \u3000 仙台 5人待ち。あと30分,2012,5,8,11,6,46,Tue,2,129,19
    仙台 40人くらいヽ((≡ຶ⚲͜≡ຶ))ノ 1310,2012,5,5,13,10,23,Sat,6,126,18
   ラーメン二郎1次 仙台 店 約50人待ち,2012,5,4,12,22,23,Fri,5,125,18
"スゲ RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""92777756"" dir=""ltr"" href=""https://twitter.com/tkymysts"">@tkymysts :      仙台 外待ち12〜3人。私事ですがこれで二郎全店訪問達成です。五年三ヶ月かかりました。このアカウントにもお世話になりました。ありがとうございます！",2012,5,2,18,33,7,Wed,3,123,18
"すばらしい！ RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""92777756"" dir=""ltr"" href=""https://twitter.com/tkymysts"">@tkymysts :      仙台 外待ち12〜3人。私事ですがこれで二郎全店訪問達成です。五年三ヶ月かかりました。このアカウントにもお世話になりました。ありがとうございます！",2012,5,2,14,12,14,Wed,3,123,18
    仙台 外待ち12〜3人。私事ですがこれで二郎全店訪問達成です。五年三ヶ月かかりました。このアカウントにもお世話になりました。ありがとうございます！,2012,5,2,14,10,7,Wed,3,123,18
"<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""315791019"" dir=""ltr"" href=""https://twitter.com/jirorian2625"">@jirorian2625       仙台 店は3日は休み、4日は通し営業みたいですよ。",2012,4,30,18,37,38,Mon,1,121,18
   5/3-4の 仙台 二郎、営業してるか教えてください！,2012,4,30,18,1,56,Mon,1,121,18
    仙台 店ではトッピングにショウガなんてあるの？！半分以上食べてから知ったわ･･･,2012,4,28,20,47,43,Sat,6,119,17
   二郎 仙台 店約２０人並び,2012,4,28,19,45,53,Sat,6,119,17
    仙台  外 待ち0 中 満席 18:25現在,2012,4,27,18,25,59,Fri,5,118,17
"情報ありがとうございます☆ RT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2553039300"" dir=""ltr"" href=""https://twitter.com/mar_fun"">@mar_fun : メルマガに1日は休みと書いてなかったので営業してると思いますよ！ QT  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""200553141"" dir=""ltr"" href=""https://twitter.com/hide5ng"">@hide5ng :      仙台 店のGW営業が気になります！１日に遠征なのです。どなたか情報をお寄せ下さい。よろしくお願いしますm(_ _)m",2012,4,26,12,21,2,Thu,4,117,17
    仙台 店のGW営業が気になります！１日に遠征なのです。どなたか情報をお寄せ下さい。よろしくお願いしますm(_ _)m,2012,4,26,11,42,54,Thu,4,117,17
    仙台 二郎ただいま8人まち,2012,4,20,19,35,5,Fri,5,111,16
    仙台 七人待ち。,2012,4,12,12,17,51,Thu,4,103,15
    仙台 15人,2012,4,11,20,20,49,Wed,3,102,15
    仙台  外15人 待ち(11:55現在),2012,4,11,11,55,27,Wed,3,102,15
    仙台 12人待ち、開店まであと15分。,2012,4,10,11,16,10,Tue,2,101,15
